Week,Average Page Visits per Day
2015-07-01,3.857142857142857
2015-07-08,2.857142857142857
2015-07-15,3.857142857142857
2015-07-22,4.571428571428571
2015-07-29,4.285714285714286
2015-08-05,3.7142857142857144
2015-08-12,4.0
2015-08-19,3.0
2015-08-26,3.5714285714285716
2015-09-02,5.142857142857143
2015-09-09,5.0
2015-09-16,2.857142857142857
2015-09-23,4.142857142857143
2015-09-30,2.857142857142857
2015-10-07,4.0
2015-10-14,4.142857142857143
2015-10-21,5.857142857142857
2015-10-28,10.0
2015-11-04,5.0
2015-11-11,2.7142857142857144
2015-11-18,4.0
2015-11-25,3.5714285714285716
2015-12-02,4.285714285714286
2015-12-09,5.142857142857143
2015-12-16,4.857142857142857
2015-12-23,5.428571428571429
2015-12-30,5.714285714285714
2016-01-06,6.428571428571429
2016-01-13,4.285714285714286
2016-01-20,5.714285714285714
2016-01-27,3.4285714285714284
2016-02-03,5.142857142857143
2016-02-10,4.857142857142857
2016-02-17,5.142857142857143
2016-02-24,6.428571428571429
2016-03-02,7.714285714285714
2016-03-09,6.0
2016-03-16,5.714285714285714
2016-03-23,5.142857142857143
2016-03-30,5.285714285714286
2016-04-06,4.0
2016-04-13,5.857142857142857
2016-04-20,3.857142857142857
2016-04-27,6.714285714285714
2016-05-04,4.714285714285714
2016-05-11,2.857142857142857
2016-05-18,4.428571428571429
2016-05-25,3.7142857142857144
2016-06-01,2.5714285714285716
2016-06-08,4.428571428571429
2016-06-15,2.7142857142857144
2016-06-22,4.428571428571429
2016-06-29,4.0
2016-07-06,3.7142857142857144
2016-07-13,3.4285714285714284
2016-07-20,2.5714285714285716
2016-07-27,3.5714285714285716
2016-08-03,2.142857142857143
2016-08-10,2.7142857142857144
2016-08-17,4.142857142857143
2016-08-24,4.571428571428571
2016-08-31,2.4285714285714284
2016-09-07,3.0
2016-09-14,2.857142857142857
2016-09-21,3.5714285714285716
2016-09-28,3.857142857142857
2016-10-05,3.142857142857143
2016-10-12,2.857142857142857
2016-10-19,4.0
2016-10-26,3.142857142857143
2016-11-02,3.7142857142857144
2016-11-09,3.142857142857143
2016-11-16,4.285714285714286
2016-11-23,3.7142857142857144
2016-11-30,5.0
2016-12-07,4.571428571428571
2016-12-14,6.285714285714286
2016-12-21,5.285714285714286
2016-12-28,8.714285714285714
2017-01-04,5.428571428571429
2017-01-11,3.7142857142857144
2017-01-18,6.0
2017-01-25,4.285714285714286
2017-02-01,6.428571428571429
2017-02-08,3.7142857142857144
2017-02-15,4.857142857142857
2017-02-22,5.428571428571429
2017-03-01,5.285714285714286
2017-03-08,4.142857142857143
2017-03-15,6.428571428571429
2017-03-22,6.0
2017-03-29,5.142857142857143
2017-04-05,3.2857142857142856
2017-04-12,1.4285714285714286
2017-04-19,4.0
2017-04-26,4.428571428571429
2017-05-03,4.285714285714286
2017-05-10,3.0
2017-05-17,3.142857142857143
2017-05-24,3.0
2017-05-31,2.4285714285714284
2017-06-07,2.142857142857143
2017-06-14,3.142857142857143
2017-06-21,2.4285714285714284
2017-06-28,2.4285714285714284
2017-07-05,2.5714285714285716
2017-07-12,1.5714285714285714
2017-07-19,3.0
2017-07-26,1.5714285714285714
2017-08-02,2.142857142857143
2017-08-09,3.142857142857143
2017-08-16,2.0
2017-08-23,2.0
2017-08-30,2.2857142857142856
2017-09-06,3.7142857142857144
2017-09-13,5.428571428571429
2017-09-20,8.0
2017-09-27,6.142857142857143
2017-10-04,8.0
2017-10-11,3.4285714285714284
2017-10-18,9.571428571428571
2017-10-25,9.857142857142858
2017-11-01,18.857142857142858
2017-11-08,14.428571428571429
2017-11-15,15.142857142857142
2017-11-22,18.571428571428573
2017-11-29,19.142857142857142
2017-12-06,22.142857142857142
2017-12-13,17.0
2017-12-20,14.571428571428571
2017-12-27,23.571428571428573
2018-01-03,48.0
2018-01-10,38.857142857142854
2018-01-17,27.142857142857142
2018-01-24,8.857142857142858
2018-01-31,23.428571428571427
2018-02-07,36.42857142857143
2018-02-14,31.142857142857142
2018-02-21,26.857142857142858
2018-02-28,24.857142857142858
2018-03-07,20.285714285714285
2018-03-14,21.857142857142858
2018-03-21,9.0
2018-03-28,2.4285714285714284
2018-04-04,1.5714285714285714
2018-04-11,3.857142857142857
2018-04-18,4.0
2018-04-25,2.5714285714285716
2018-05-02,4.285714285714286
2018-05-09,2.5714285714285716
2018-05-16,1.8571428571428572
2018-05-23,2.0
2018-05-30,1.8571428571428572
2018-06-06,2.142857142857143
2018-06-13,2.142857142857143
2018-06-20,1.8571428571428572
2018-06-27,1.1428571428571428
2018-07-04,2.0
2018-07-11,2.5714285714285716
2018-07-18,1.7142857142857142
2018-07-25,1.1428571428571428
2018-08-01,0.5714285714285714
2018-08-08,2.0
2018-08-15,1.4285714285714286
2018-08-22,3.2857142857142856
2018-08-29,1.4285714285714286
2018-09-05,1.7142857142857142
2018-09-12,3.2857142857142856
2018-09-19,2.142857142857143
2018-09-26,3.4285714285714284
2018-10-03,1.5714285714285714
2018-10-10,1.8571428571428572
2018-10-17,3.0
2018-10-24,1.5714285714285714
2018-10-31,2.5714285714285716
2018-11-07,2.4285714285714284
2018-11-14,1.7142857142857142
2018-11-21,1.8571428571428572
2018-11-28,2.2857142857142856
2018-12-05,2.142857142857143
2018-12-12,1.7142857142857142
2018-12-19,1.7142857142857142
2018-12-26,3.5714285714285716
2019-01-02,3.5714285714285716
2019-01-09,2.4285714285714284
2019-01-16,3.0
2019-01-23,2.2857142857142856
2019-01-30,3.7142857142857144
2019-02-06,2.2857142857142856
2019-02-13,3.142857142857143
2019-02-20,3.142857142857143
2019-02-27,2.2857142857142856
2019-03-06,3.0
2019-03-13,4.0
2019-03-20,2.5714285714285716
2019-03-27,3.142857142857143
2019-04-03,2.7142857142857144
2019-04-10,2.7142857142857144
2019-04-17,2.2857142857142856
2019-04-24,3.0
2019-05-01,1.4285714285714286
2019-05-08,2.4285714285714284
2019-05-15,1.8571428571428572
2019-05-22,2.857142857142857
2019-05-29,1.5714285714285714
2019-06-05,1.4285714285714286
2019-06-12,2.4285714285714284
2019-06-19,2.142857142857143
2019-06-26,0.5714285714285714
2019-07-03,1.7142857142857142
2019-07-10,1.2857142857142858
2019-07-17,1.2857142857142858
2019-07-24,1.2857142857142858
2019-07-31,1.2857142857142858
2019-08-07,2.7142857142857144
2019-08-14,1.1428571428571428
2019-08-21,1.7142857142857142
2019-08-28,2.0
2019-09-04,1.7142857142857142
2019-09-11,2.142857142857143
2019-09-18,2.142857142857143
2019-09-25,2.2857142857142856
2019-10-02,1.7142857142857142
2019-10-09,2.5714285714285716
2019-10-16,2.7142857142857144
2019-10-23,2.4285714285714284
2019-10-30,2.0
2019-11-06,2.7142857142857144
2019-11-13,3.2857142857142856
2019-11-20,1.8571428571428572
2019-11-27,2.2857142857142856
2019-12-04,2.5714285714285716
2019-12-11,2.7142857142857144
2019-12-18,1.5714285714285714
2019-12-25,2.4285714285714284
2020-01-01,2.4285714285714284
2020-01-08,3.4285714285714284
2020-01-15,2.7142857142857144
2020-01-22,3.5714285714285716
2020-01-29,3.142857142857143
2020-02-05,2.857142857142857
2020-02-12,2.2857142857142856
2020-02-19,3.857142857142857
2020-02-26,2.5714285714285716
2020-03-04,2.142857142857143
2020-03-11,1.8571428571428572
2020-03-18,2.4285714285714284
2020-03-25,1.2857142857142858
2020-04-01,1.7142857142857142
2020-04-08,2.0
2020-04-15,0.8571428571428571
2020-04-22,1.2857142857142858
2020-04-29,0.7142857142857143
2020-05-06,1.1428571428571428
2020-05-13,0.42857142857142855
2020-05-20,0.42857142857142855
2020-05-27,0.5714285714285714
2020-06-03,0.2857142857142857
2020-06-10,0.5714285714285714
2020-06-17,0.7142857142857143
2020-06-24,0.14285714285714285
2020-07-01,1.0
2020-07-08,0.7142857142857143
2020-07-15,0.8571428571428571
2020-07-22,0.7142857142857143
2020-07-29,0.7142857142857143
2020-08-05,0.42857142857142855
2020-08-12,2.0
2020-08-19,1.0
2020-08-26,1.0
2020-09-02,0.5714285714285714
2020-09-09,0.8571428571428571
2020-09-16,1.4285714285714286
2020-09-23,1.4285714285714286
2020-09-30,0.5714285714285714
2020-10-07,1.2857142857142858
2020-10-14,1.2857142857142858
2020-10-21,1.1428571428571428
2020-10-28,1.1428571428571428
2020-11-04,0.8571428571428571
2020-11-11,0.42857142857142855
2020-11-18,1.4285714285714286
2020-11-25,1.0
2020-12-02,1.1428571428571428
2020-12-09,0.8571428571428571
2020-12-16,1.5714285714285714
2020-12-23,0.5714285714285714
2020-12-30,1.2857142857142858
2021-01-06,1.4285714285714286
2021-01-13,0.7142857142857143
2021-01-20,0.5714285714285714
2021-01-27,0.2857142857142857
2021-02-03,0.5714285714285714
2021-02-10,2.2857142857142856
2021-02-17,0.14285714285714285
2021-02-24,0.7142857142857143
2021-03-03,1.0
2021-03-10,0.7142857142857143
2021-03-17,0.7142857142857143
2021-03-24,1.0
2021-03-31,0.42857142857142855
2021-04-07,0.5714285714285714
2021-04-14,1.2857142857142858
2021-04-21,0.7142857142857143
2021-04-28,0.2857142857142857
2021-05-05,0.8571428571428571
2021-05-12,1.1428571428571428
2021-05-19,0.8571428571428571
2021-05-26,1.0
2021-06-02,1.0
2021-06-09,1.2857142857142858
2021-06-16,0.7142857142857143
2021-06-23,1.0
2021-06-30,1.2857142857142858
2021-07-07,1.5714285714285714
2021-07-14,1.4285714285714286
2021-07-21,0.7142857142857143
2021-07-28,2.4285714285714284
2021-08-04,1.2857142857142858
2021-08-11,1.7142857142857142
2021-08-18,1.5714285714285714
2021-08-25,1.5714285714285714
2021-09-01,1.1428571428571428
2021-09-08,3.0
2021-09-15,1.1428571428571428
2021-09-22,2.4285714285714284
2021-09-29,1.4285714285714286
2021-10-06,1.7142857142857142
2021-10-13,0.7142857142857143
2021-10-20,0.8571428571428571
2021-10-27,1.0
2021-11-03,1.0
2021-11-10,0.5714285714285714
2021-11-17,0.2857142857142857
2021-11-24,0.14285714285714285
2021-12-01,1.1428571428571428
2021-12-08,1.1428571428571428
2021-12-15,0.42857142857142855
2021-12-22,0.8571428571428571
2021-12-29,1.2857142857142858
2022-01-05,0.8571428571428571
2022-01-12,0.5714285714285714
2022-01-19,1.4285714285714286
2022-01-26,0.7142857142857143
2022-02-02,0.5714285714285714
2022-02-09,1.1428571428571428
2022-02-16,0.7142857142857143
2022-02-23,0.5714285714285714
2022-03-02,0.42857142857142855
2022-03-09,0.7142857142857143
2022-03-16,0.42857142857142855
2022-03-23,0.5714285714285714
2022-03-30,0.8571428571428571
2022-04-06,0.2857142857142857
2022-04-13,1.1428571428571428
2022-04-20,0.2857142857142857
2022-04-27,0.14285714285714285
2022-05-04,1.0
2022-05-11,0.5714285714285714
2022-05-18,0.42857142857142855
2022-05-25,0.14285714285714285
2022-06-01,0.42857142857142855
2022-06-08,1.0
2022-06-15,0.8571428571428571
2022-06-22,0.42857142857142855
2022-06-29,0.2857142857142857
2022-07-06,0.5714285714285714
2022-07-13,0.42857142857142855
2022-07-20,1.5714285714285714
2022-07-27,0.7142857142857143
2022-08-03,0.5714285714285714
2022-08-10,1.1428571428571428
2022-08-17,0.14285714285714285
2022-08-24,0.7142857142857143
2022-08-31,0.42857142857142855
2022-09-07,1.4285714285714286
2022-09-14,0.8571428571428571
2022-09-21,0.5714285714285714
2022-09-28,1.0
2022-10-05,1.4285714285714286
2022-10-12,1.0
2022-10-19,1.2857142857142858
2022-10-26,0.14285714285714285
2022-11-02,1.0
2022-11-09,1.4285714285714286
2022-11-16,1.8571428571428572
2022-11-23,1.1428571428571428
2022-11-30,1.1428571428571428
2022-12-07,1.2857142857142858
2022-12-14,0.8571428571428571
2022-12-21,1.2857142857142858
2022-12-28,0.7142857142857143
2023-01-04,0.8571428571428571
2023-01-11,1.2857142857142858
2023-01-18,1.0
2023-01-25,0.5714285714285714
2023-02-01,0.5714285714285714
2023-02-08,0.5714285714285714
2023-02-15,0.5714285714285714
2023-02-22,0.7142857142857143
2023-03-01,1.0
2023-03-08,0.5714285714285714
2023-03-15,0.7142857142857143
2023-03-22,0.14285714285714285
2023-03-29,0.42857142857142855
2023-04-05,0.42857142857142855
2023-04-12,0.42857142857142855
2023-04-19,0.2857142857142857
2023-04-26,0.14285714285714285
2023-05-03,0.5714285714285714
2023-05-10,0.2857142857142857
2023-05-17,0.14285714285714285
2023-05-24,0.2857142857142857
2023-05-31,0.14285714285714285
2023-06-07,0.42857142857142855
2023-06-14,0.5714285714285714
2023-06-21,0.42857142857142855
2023-06-28,0.2857142857142857
2023-07-05,0.14285714285714285
2023-07-12,0.0
2023-07-19,0.14285714285714285
2023-07-26,0.14285714285714285
2023-08-02,0.2857142857142857
2023-08-09,0.0
2023-08-16,0.0
2023-08-23,0.5714285714285714
2023-08-30,0.2857142857142857
2023-09-06,0.2857142857142857
2023-09-13,1.0
2023-09-20,0.14285714285714285
2023-09-27,0.14285714285714285
2023-10-04,0.2857142857142857
2023-10-11,0.42857142857142855
2023-10-18,1.1428571428571428
2023-10-25,0.2857142857142857
2023-11-01,0.2857142857142857
2023-11-08,0.0
2023-11-15,0.5714285714285714
2023-11-22,0.7142857142857143
2023-11-29,0.42857142857142855
2023-12-06,0.7142857142857143
2023-12-13,0.14285714285714285
2023-12-20,0.42857142857142855
2023-12-27,0.7142857142857143
2024-01-03,1.0
2024-01-10,0.7142857142857143
2024-01-17,0.8571428571428571
2024-01-24,0.2857142857142857
2024-01-31,1.0
2024-02-07,1.7142857142857142
2024-02-14,1.0
2024-02-21,1.8571428571428572
2024-02-28,2.4285714285714284
2024-03-06,1.0
2024-03-13,5.0
2024-03-20,4.571428571428571
2024-03-27,0.8571428571428571
2024-04-03,0.0
2024-04-10,0.0
2024-04-17,0.2857142857142857
2024-04-24,1.2857142857142858
2024-05-01,1.1428571428571428
2024-05-08,1.0
2024-05-15,1.2857142857142858
2024-05-22,1.7142857142857142
2024-05-29,0.7142857142857143
2024-06-05,0.42857142857142855
2024-06-12,0.14285714285714285
2024-06-19,0.2857142857142857
2024-06-26,0.0
2024-07-03,0.14285714285714285
2024-07-10,0.2857142857142857
2024-07-17,0.42857142857142855
2024-07-24,0.42857142857142855
2024-07-31,0.42857142857142855
2024-08-07,0.2857142857142857
2024-08-14,0.42857142857142855
2024-08-21,0.5714285714285714
2024-08-28,0.2857142857142857
2024-09-04,0.42857142857142855
2024-09-11,0.42857142857142855
2024-09-18,0.5714285714285714
2024-09-25,0.42857142857142855
2024-10-02,0.2857142857142857
2024-10-09,0.42857142857142855
2024-10-16,0.42857142857142855
2024-10-23,0.8571428571428571
2024-10-30,0.14285714285714285
2024-11-06,0.42857142857142855
2024-11-13,0.5714285714285714
2024-11-20,0.14285714285714285
2024-11-27,0.7142857142857143
2024-12-04,0.2857142857142857
2024-12-11,0.5714285714285714
2024-12-18,0.14285714285714285
2024-12-25,0.2857142857142857
2025-01-01,0.42857142857142855
2025-01-08,0.42857142857142855
2025-01-15,1.0
2025-01-22,0.7142857142857143
2025-01-29,0.8571428571428571
